date_only,time_only,price,bedrooms,bathrooms,sqft_living
2015-04-09,00:00:00,975000.0,3.0,2.5,2530
2014-06-18,00:00:00,279950.0,5.0,1.75,2150
2015-01-27,00:00:00,405000.0,3.0,1.75,1260
2014-05-16,00:00:00,400000.0,3.0,2.5,2740
2014-11-24,00:00:00,225000.0,3.0,1.0,960
2014-12-29,00:00:00,250000.0,3.0,1.0,1520
2015-03-31,00:00:00,272950.0,3.0,2.25,1570
2014-07-22,00:00:00,625000.0,5.0,1.0,3240
2014-07-18,00:00:00,670000.0,3.0,1.75,1280
2015-04-01,00:00:00,1065000.0,3.0,2.5,2130
2014-06-18,00:00:00,540000.0,3.0,1.75,1970
2014-11-05,00:00:00,525000.0,3.0,2.5,2990
2015-03-03,00:00:00,425000.0,2.0,1.0,1160
2014-06-02,00:00:00,465500.0,3.0,1.75,1890
2014-07-17,00:00:00,443500.0,3.0,2.5,2170
2014-12-03,00:00:00,350000.0,4.0,2.25,1570
2014-09-18,00:00:00,850000.0,3.0,2.5,3260
2015-02-20,00:00:00,205000.0,3.0,2.25,1250
2014-06-26,00:00:00,315000.0,4.0,2.5,1940
2014-06-23,00:00:00,470000.0,3.0,2.5,2150
2014-07-29,00:00:00,1100000.0,4.0,2.25,3310
2014-11-20,00:00:00,340000.0,3.0,1.75,3400
2014-06-18,00:00:00,310000.0,4.0,2.5,2660
2014-06-02,00:00:00,305000.0,3.0,1.0,950
2014-07-10,00:00:00,307150.0,3.0,1.5,1480
2014-07-01,00:00:00,729032.0,4.0,2.5,2840
2015-03-03,00:00:00,750000.0,5.0,2.5,3240
2015-02-03,00:00:00,289000.0,4.0,2.5,1961
2015-04-15,00:00:00,480000.0,3.0,1.0,1100
2015-02-19,00:00:00,529000.0,3.0,1.75,1500
2014-07-28,00:00:00,585000.0,3.0,1.75,1480
2014-09-25,00:00:00,704000.0,4.0,2.75,2510
2015-03-04,00:00:00,607000.0,4.0,2.0,1490
2015-03-10,00:00:00,580000.0,3.0,2.25,2190
2014-08-05,00:00:00,875000.0,5.0,2.5,2530
2014-10-15,00:00:00,610000.0,4.0,2.5,2440
2014-07-28,00:00:00,230000.0,3.0,0.75,1040
2014-06-08,00:00:00,510000.0,4.0,2.25,2450
2015-03-05,00:00:00,733000.0,4.0,2.5,2210
2014-08-14,00:00:00,169100.0,3.0,2.0,1050
2015-05-06,00:00:00,250000.0,3.0,2.0,1050
2014-11-03,00:00:00,500000.0,4.0,2.25,2730
2014-10-07,00:00:00,700000.0,2.0,1.0,1620
2014-12-22,00:00:00,379000.0,4.0,2.75,2410
2014-07-15,00:00:00,650000.0,4.0,2.5,3420
2014-11-19,00:00:00,412133.0,2.0,1.0,920
2015-04-02,00:00:00,480000.0,4.0,2.25,2330
2014-12-18,00:00:00,650000.0,3.0,1.75,1940
2015-03-30,00:00:00,505000.0,2.0,2.5,1900
2015-05-05,00:00:00,931088.0,4.0,2.5,3510
2014-09-26,00:00:00,570000.0,4.0,1.75,1860
2014-08-13,00:00:00,475000.0,3.0,1.0,1380
2014-08-05,00:00:00,240000.0,6.0,1.75,2210
2015-01-14,00:00:00,462000.0,4.0,2.5,2640
2015-02-10,00:00:00,1115000.0,3.0,2.5,4530
2014-09-16,00:00:00,243000.0,3.0,1.0,1500
2015-02-11,00:00:00,660000.0,4.0,2.25,2010
2014-10-13,00:00:00,1190000.0,2.0,1.75,2080
2014-05-24,00:00:00,1680000.0,4.0,4.25,5584
2014-09-19,00:00:00,6885000.0,6.0,7.75,9890
2014-09-10,00:00:00,368000.0,3.0,2.5,2080
2014-11-20,00:00:00,811500.0,5.0,4.25,3970
2014-06-04,00:00:00,275000.0,2.0,1.0,770
2014-09-29,00:00:00,650000.0,4.0,2.5,2500
2015-02-19,00:00:00,485000.0,3.0,2.0,2410
2014-08-15,00:00:00,425000.0,3.0,2.5,1340
2014-12-10,00:00:00,530000.0,3.0,2.5,2640
2014-05-22,00:00:00,657000.0,4.0,1.75,2740
2014-12-31,00:00:00,315000.0,4.0,2.75,1580
2014-05-13,00:00:00,273000.0,4.0,1.5,2180
2014-09-15,00:00:00,550000.0,3.0,2.75,1960
2014-12-15,00:00:00,347000.0,2.0,2.25,1560
2014-06-06,00:00:00,525000.0,5.0,2.75,2440
2014-09-25,00:00:00,490000.0,3.0,1.5,990
2014-12-29,00:00:00,500000.0,3.0,2.25,2210
2015-01-28,00:00:00,585000.0,3.0,2.75,3080
2014-11-06,00:00:00,926500.0,4.0,2.75,2900
2014-10-24,00:00:00,465000.0,1.0,1.0,1020
2015-03-27,00:00:00,200000.0,4.0,2.0,1900
2015-01-26,00:00:00,1680000.0,6.0,4.75,5770
2014-09-23,00:00:00,220500.0,2.0,1.0,990
2015-05-04,00:00:00,329000.0,2.0,1.0,990
2014-07-03,00:00:00,715000.0,3.0,4.0,2080
2015-04-24,00:00:00,780000.0,3.0,4.0,2080
2014-08-18,00:00:00,410000.0,2.0,1.0,1480
2015-05-06,00:00:00,778100.0,2.0,1.0,1480
2015-03-30,00:00:00,406000.0,3.0,1.0,1090
2014-05-05,00:00:00,665000.0,4.0,2.5,2800
2014-11-25,00:00:00,305000.0,2.0,1.0,1000
2014-08-22,00:00:00,265000.0,3.0,2.5,1640
2014-10-02,00:00:00,485000.0,4.0,1.0,1620
2014-05-07,00:00:00,600000.0,3.0,2.5,2460
2015-04-21,00:00:00,510000.0,2.0,1.5,1860
2014-05-21,00:00:00,195000.0,2.0,1.0,1080
2014-05-28,00:00:00,432500.0,3.0,1.75,1980
2014-12-10,00:00:00,490000.0,3.0,1.75,1510
2014-07-11,00:00:00,270000.0,3.0,2.5,1690
2014-08-26,00:00:00,370000.0,2.0,1.5,1010
2014-12-15,00:00:00,327500.0,3.0,2.5,2090
2015-03-23,00:00:00,826000.0,2.0,1.0,1060
2014-07-01,00:00:00,510000.0,3.0,1.75,1750
2015-03-11,00:00:00,587750.0,2.0,1.0,890
2015-03-27,00:00:00,449228.0,5.0,2.5,3020
2014-09-02,00:00:00,565000.0,3.0,2.5,2030
2015-04-24,00:00:00,660000.0,4.0,2.5,3170
2014-12-03,00:00:00,400000.0,5.0,2.75,2470
2014-05-06,00:00:00,612500.0,4.0,2.0,2060
2015-03-13,00:00:00,560000.0,4.0,1.75,2120
2014-09-03,00:00:00,727000.0,3.0,2.25,2180
2015-04-23,00:00:00,224000.0,4.0,3.0,2300
2014-10-17,00:00:00,1080000.0,4.0,2.5,4200
2015-04-23,00:00:00,439000.0,3.0,2.25,1480
2014-05-08,00:00:00,335000.0,3.0,1.5,2240
2014-10-16,00:00:00,779000.0,4.0,1.5,2740
2014-07-30,00:00:00,452000.0,5.0,1.75,1830
2015-03-27,00:00:00,775000.0,4.0,3.0,2000
2014-09-16,00:00:00,235000.0,3.0,1.75,1380
2014-10-28,00:00:00,370000.0,3.0,1.75,1620
2014-11-14,00:00:00,790000.0,4.0,3.0,3180
2014-12-01,00:00:00,903000.0,2.0,1.5,1140
2014-06-27,00:00:00,209950.0,3.0,1.0,970
2014-08-27,00:00:00,309000.0,3.0,2.5,1780
2014-06-09,00:00:00,440000.0,3.0,1.75,2240
2014-10-06,00:00:00,571500.0,4.0,2.25,2810
2014-08-15,00:00:00,514000.0,2.0,1.0,920
2014-07-28,00:00:00,323000.0,3.0,1.75,1830
2014-11-03,00:00:00,290000.0,2.0,1.75,1560
2014-12-05,00:00:00,2575000.0,4.0,4.25,5540
2014-10-09,00:00:00,1362500.0,3.0,2.0,2310
2014-07-23,00:00:00,551000.0,4.0,1.5,1470
2014-10-23,00:00:00,960000.0,4.0,2.5,3430
2014-11-03,00:00:00,720000.0,5.0,2.5,2900
2014-05-06,00:00:00,218000.0,3.0,1.75,1850
2014-12-23,00:00:00,334950.0,4.0,2.5,2190
2014-07-29,00:00:00,605000.0,4.0,2.25,2510
2014-12-17,00:00:00,825000.0,4.0,3.25,3200
2014-08-12,00:00:00,268500.0,4.0,1.75,1670
2014-06-27,00:00:00,230000.0,3.0,1.75,1010
2014-11-21,00:00:00,1335000.0,4.0,4.0,5050
2015-04-01,00:00:00,245500.0,2.0,1.5,1430
2014-07-29,00:00:00,440000.0,3.0,2.25,1880
2014-10-07,00:00:00,571500.0,4.0,2.75,2180
2015-04-27,00:00:00,182500.0,3.0,2.25,1830
2014-10-28,00:00:00,217000.0,2.0,1.0,970
2015-01-09,00:00:00,335000.0,2.0,1.5,1170
2014-05-24,00:00:00,501000.0,2.0,1.0,1010
2014-10-27,00:00:00,339950.0,3.0,2.5,2140
2015-01-21,00:00:00,340000.0,3.0,1.75,2230
2015-02-04,00:00:00,582500.0,2.0,1.0,1140
2014-08-25,00:00:00,298800.0,2.0,1.0,860
2015-03-12,00:00:00,317500.0,6.0,1.75,2540
2015-04-02,00:00:00,598000.0,4.0,2.5,2420
2015-04-30,00:00:00,375000.0,2.0,2.25,1640
2015-01-16,00:00:00,465000.0,4.0,2.25,2550
2015-02-25,00:00:00,551870.0,3.0,2.5,2507
2014-05-08,00:00:00,295000.0,3.0,2.5,1920
2014-09-24,00:00:00,263500.0,4.0,1.75,2210
2014-06-16,00:00:00,1095000.0,4.0,4.0,3530
2014-11-12,00:00:00,300000.0,2.0,1.0,1100
2014-07-22,00:00:00,780000.0,4.0,1.0,3390
2015-03-27,00:00:00,325000.0,3.0,1.5,1590
2014-08-07,00:00:00,370000.0,2.0,1.0,820
2014-07-25,00:00:00,715000.0,4.0,2.5,2370
2015-01-16,00:00:00,356000.0,4.0,2.0,1600
2015-03-24,00:00:00,329950.0,4.0,1.75,1740
2014-06-23,00:00:00,490000.0,3.0,2.25,1470
2014-06-10,00:00:00,429000.0,3.0,3.25,1410
2015-03-31,00:00:00,510000.0,4.0,2.5,1620
2014-09-24,00:00:00,550000.0,3.0,2.5,2360
2015-01-05,00:00:00,467500.0,3.0,1.0,1830
2014-06-23,00:00:00,615000.0,5.0,2.0,2130
2014-10-13,00:00:00,325000.0,2.0,1.0,990
2014-08-08,00:00:00,219950.0,2.0,1.0,1010
2015-04-13,00:00:00,950000.0,3.0,1.0,1720
2014-09-22,00:00:00,925000.0,3.0,1.0,1630
2014-05-19,00:00:00,251200.0,4.0,1.5,1310
2014-09-18,00:00:00,215000.0,3.0,1.5,1610
2014-08-05,00:00:00,245000.0,3.0,2.0,1850
2015-02-06,00:00:00,259000.0,3.0,1.75,1270
2014-11-13,00:00:00,349950.0,4.0,1.5,1420
2014-11-18,00:00:00,1565000.0,5.0,4.5,5220
2015-05-08,00:00:00,600000.0,2.0,1.0,1410
2014-10-02,00:00:00,405000.0,2.0,1.5,1170
2014-12-02,00:00:00,625000.0,3.0,2.5,1860
2014-07-17,00:00:00,430000.0,4.0,1.0,1620
2015-04-29,00:00:00,533000.0,3.0,3.0,1280
2014-07-28,00:00:00,1050000.0,4.0,2.5,2750
2014-10-24,00:00:00,230000.0,3.0,1.75,1420
2014-09-05,00:00:00,275000.0,4.0,1.75,2000
2014-06-10,00:00:00,403000.0,2.0,1.0,1100
2014-09-10,00:00:00,550388.0,3.0,3.0,1720
2014-09-22,00:00:00,415500.0,3.0,1.5,1240
2015-04-20,00:00:00,913000.0,3.0,1.75,2170
2015-03-13,00:00:00,334998.0,2.0,1.0,1800
2014-05-09,00:00:00,201500.0,3.0,1.0,1160
2015-03-27,00:00:00,820000.0,3.0,2.5,3030
2014-06-11,00:00:00,371000.0,3.0,1.0,890
2014-10-22,00:00:00,229950.0,4.0,2.5,2150
2015-04-22,00:00:00,344900.0,4.0,2.5,2150
2014-08-20,00:00:00,840000.0,3.0,2.5,2060
2014-09-16,00:00:00,285000.0,3.0,1.5,1380
2015-03-26,00:00:00,475000.0,4.0,2.25,1800
2015-03-03,00:00:00,420000.0,2.0,1.0,1460
2014-10-30,00:00:00,685000.0,3.0,2.0,2210
2014-07-21,00:00:00,879000.0,4.0,3.0,3590
2015-01-20,00:00:00,197200.0,3.0,1.0,1140
2014-07-03,00:00:00,529950.0,3.0,1.0,1240
2014-05-05,00:00:00,1090000.0,4.0,2.5,4340
2014-05-20,00:00:00,792000.0,3.0,1.5,1570
2014-08-20,00:00:00,262000.0,3.0,2.5,1680
2014-10-07,00:00:00,353900.0,3.0,1.75,1560
2014-08-18,00:00:00,380000.0,1.0,1.5,1200
2015-03-27,00:00:00,305000.0,3.0,2.5,1690
2015-04-20,00:00:00,440000.0,4.0,2.0,2310
2014-06-17,00:00:00,1008000.0,4.0,3.5,2650
2014-09-19,00:00:00,549900.0,5.0,3.0,3610
2015-01-27,00:00:00,678500.0,4.0,3.0,2620
2014-08-26,00:00:00,270000.0,3.0,2.25,1760
2015-03-30,00:00:00,430000.0,3.0,1.0,940
2014-06-30,00:00:00,1925000.0,5.0,4.25,4830
2014-08-13,00:00:00,790500.0,4.0,2.75,3350
2014-10-17,00:00:00,447450.0,3.0,2.25,1570
2015-02-09,00:00:00,375000.0,3.0,2.0,2240
2015-02-06,00:00:00,565000.0,4.0,2.0,1950
2015-04-23,00:00:00,400000.0,2.0,1.0,1010
2015-02-20,00:00:00,246000.0,3.0,1.5,1630
2014-10-29,00:00:00,329922.0,3.0,1.75,1420
2015-04-14,00:00:00,1249000.0,5.0,3.25,3950
2015-04-20,00:00:00,375000.0,3.0,1.0,1210
2014-05-08,00:00:00,385000.0,3.0,1.75,1890
2014-09-03,00:00:00,591500.0,4.0,2.5,1690
2014-09-18,00:00:00,255000.0,4.0,2.0,2560
2015-03-16,00:00:00,275000.0,3.0,1.5,1350
2014-12-29,00:00:00,800000.0,4.0,2.75,3120
2015-04-25,00:00:00,327000.0,2.0,1.0,1140
2014-12-30,00:00:00,355000.0,4.0,1.5,2230
2014-10-03,00:00:00,310000.0,2.0,1.0,1050
2014-05-19,00:00:00,869000.0,5.0,3.25,4180
2014-08-08,00:00:00,272000.0,3.0,2.0,1200
2014-07-11,00:00:00,665000.0,5.0,2.25,3320
2014-11-17,00:00:00,225000.0,3.0,2.5,1590
2014-12-26,00:00:00,375000.0,3.0,2.5,2750
2014-06-10,00:00:00,375500.0,3.0,1.5,1530
2015-04-02,00:00:00,550000.0,3.0,1.75,1570
2014-09-18,00:00:00,248000.0,3.0,1.0,1470
2015-05-06,00:00:00,546940.0,3.0,1.0,1470
2014-09-02,00:00:00,680000.0,4.0,3.0,3150
2014-07-18,00:00:00,350000.0,4.0,2.5,2380
2015-03-25,00:00:00,593000.0,2.0,2.5,2000
2015-03-19,00:00:00,390000.0,2.0,1.0,1140
2014-10-07,00:00:00,297000.0,3.0,1.0,1340
2015-03-05,00:00:00,355000.0,2.0,1.0,1450
2014-08-14,00:00:00,309900.0,3.0,2.5,2020
2014-09-24,00:00:00,257000.0,3.0,2.25,1810
2014-08-26,00:00:00,1698000.0,4.0,3.0,3600
2015-01-13,00:00:00,300000.0,3.0,2.0,1260
2014-12-17,00:00:00,500000.0,3.0,2.0,1560
2014-10-16,00:00:00,900000.0,8.0,4.0,4020
2014-05-15,00:00:00,695000.0,4.0,3.0,3150
2014-12-18,00:00:00,213400.0,4.0,2.5,1680
2014-07-09,00:00:00,425000.0,2.0,1.0,1320
2014-08-11,00:00:00,420000.0,3.0,3.0,2700
2015-02-09,00:00:00,411000.0,1.0,1.0,1080
2015-02-09,00:00:00,762500.0,4.0,2.25,3130
2014-05-27,00:00:00,569950.0,5.0,4.5,4850
2015-04-24,00:00:00,258000.0,4.0,1.0,1220
2015-02-24,00:00:00,499000.0,3.0,2.25,1780
2015-05-11,00:00:00,310000.0,3.0,1.0,1250
2014-11-03,00:00:00,398500.0,2.0,2.5,1780
2014-06-13,00:00:00,250600.0,4.0,2.5,1930
2014-08-12,00:00:00,352000.0,4.0,2.5,2470
2014-07-15,00:00:00,600000.0,2.0,1.0,1180
2015-03-24,00:00:00,645000.0,3.0,1.0,2270
2014-07-24,00:00:00,291500.0,4.0,2.5,1770
2014-05-08,00:00:00,350000.0,4.0,1.75,2250
2014-09-19,00:00:00,279000.0,3.0,2.5,1540
2015-03-04,00:00:00,320000.0,2.0,1.0,820
2015-03-10,00:00:00,495000.0,2.0,2.0,1580
2014-08-28,00:00:00,490000.0,4.0,2.5,2430
2014-07-17,00:00:00,770000.0,5.0,1.5,2160
2014-07-09,00:00:00,215000.0,3.0,1.75,1770
2015-03-30,00:00:00,665000.0,3.0,3.5,3580
2014-08-19,00:00:00,423500.0,3.0,2.25,1890
2014-10-09,00:00:00,850000.0,3.0,3.0,1910
2014-05-13,00:00:00,155000.0,2.0,1.0,910
2015-04-13,00:00:00,505000.0,3.0,2.25,1460
2015-02-27,00:00:00,780000.0,3.0,3.5,3310
2014-08-25,00:00:00,165000.0,3.0,1.5,1630
2014-08-28,00:00:00,707000.0,2.0,2.5,2130
2015-05-01,00:00:00,497000.0,3.0,2.5,1220
2014-11-05,00:00:00,349170.0,4.0,1.75,1670
2015-01-02,00:00:00,287000.0,4.0,1.5,1300
2014-11-19,00:00:00,2375000.0,4.0,2.5,3220
2014-06-02,00:00:00,645000.0,4.0,2.5,2430
2014-10-16,00:00:00,238000.0,5.0,2.25,2240
2015-02-13,00:00:00,328000.0,5.0,2.25,2240
2014-11-03,00:00:00,365000.0,2.0,1.5,790
2015-03-17,00:00:00,380000.0,3.0,1.0,1380
2015-03-10,00:00:00,525000.0,4.0,1.5,1680
2014-06-25,00:00:00,402000.0,4.0,2.25,2000
2015-04-24,00:00:00,308000.0,2.0,1.0,1680
2014-10-09,00:00:00,405000.0,3.0,2.5,1960
2014-09-23,00:00:00,808000.0,3.0,1.75,2590
2015-02-10,00:00:00,875000.0,4.0,3.5,3790
2015-03-19,00:00:00,860000.0,3.0,2.5,2370
2014-08-11,00:00:00,367500.0,4.0,2.25,1930
2014-08-05,00:00:00,604000.0,6.0,3.5,2580
2015-02-04,00:00:00,230000.0,2.0,0.75,890
2014-12-17,00:00:00,435000.0,4.0,2.75,2160
2014-10-10,00:00:00,347500.0,4.0,2.5,1970
2015-03-18,00:00:00,525000.0,4.0,1.75,1570
2014-06-03,00:00:00,280000.0,2.0,1.5,1480
2015-02-05,00:00:00,490000.0,2.0,1.5,1480
2015-03-23,00:00:00,265000.0,4.0,1.75,1430
2014-09-02,00:00:00,645000.0,4.0,2.25,2720
2015-04-27,00:00:00,390000.0,3.0,2.25,2420
2015-04-17,00:00:00,267500.0,3.0,2.5,1400
2014-12-17,00:00:00,1275000.0,4.0,3.5,5844
2014-05-06,00:00:00,404000.0,4.0,1.75,1840
2015-04-29,00:00:00,380000.0,3.0,2.25,2530
2014-08-08,00:00:00,812500.0,4.0,2.75,2810
2014-07-03,00:00:00,265000.0,3.0,1.0,1020
2014-07-09,00:00:00,480000.0,5.0,2.75,2550
2014-09-16,00:00:00,264000.0,1.0,1.0,710
2015-04-23,00:00:00,1350000.0,5.0,3.0,5530
2014-07-09,00:00:00,550000.0,4.0,1.75,2150
2015-05-04,00:00:00,615000.0,2.0,1.5,880
2014-05-19,00:00:00,464000.0,3.0,1.75,1630
2014-07-16,00:00:00,365000.0,3.0,1.0,1380
2014-07-15,00:00:00,490000.0,4.0,2.25,2800
2014-06-26,00:00:00,280927.0,4.0,2.25,2070
2014-05-16,00:00:00,282613.0,2.0,1.0,830
2014-10-23,00:00:00,675000.0,3.0,2.25,2770
2014-05-18,00:00:00,575550.0,4.0,2.5,2060
2014-05-20,00:00:00,259900.0,3.0,2.0,1490
2014-12-09,00:00:00,450000.0,4.0,2.25,2120
2014-07-29,00:00:00,487500.0,4.0,2.5,2810
2015-01-28,00:00:00,275000.0,4.0,2.25,2400
2014-08-11,00:00:00,305000.0,3.0,2.5,2460
2014-10-10,00:00:00,395000.0,3.0,1.75,2030
2015-04-22,00:00:00,215000.0,3.0,1.0,880
2014-07-08,00:00:00,410000.0,3.0,2.0,1320
2014-06-26,00:00:00,440000.0,4.0,2.5,2160
2014-08-29,00:00:00,1160000.0,4.0,3.5,4190
2014-11-25,00:00:00,500000.0,4.0,2.0,2280
2014-11-20,00:00:00,961000.0,5.0,2.75,2590
2014-07-24,00:00:00,825000.0,4.0,2.25,2770
2014-11-03,00:00:00,734000.0,3.0,1.75,2145
2014-10-02,00:00:00,490000.0,4.0,4.25,4480
2014-07-02,00:00:00,175000.0,4.0,2.5,1780
2014-06-18,00:00:00,190000.0,1.0,1.0,720
2014-08-12,00:00:00,305000.0,4.0,2.25,2050
2015-03-16,00:00:00,1300000.0,3.0,1.0,2040
2014-06-09,00:00:00,417000.0,2.0,1.0,920
2014-11-13,00:00:00,275000.0,2.0,1.0,680
2014-12-10,00:00:00,661000.0,3.0,2.5,1940
2014-07-08,00:00:00,435000.0,4.0,2.75,2230
2014-10-23,00:00:00,788000.0,5.0,2.25,2910
2014-06-10,00:00:00,1795000.0,5.0,3.25,5270
2014-06-30,00:00:00,408000.0,5.0,3.25,2820
2014-10-20,00:00:00,570000.0,2.0,1.0,1790
2015-05-07,00:00:00,1540000.0,5.0,3.25,2920
2014-05-05,00:00:00,400000.0,2.0,1.0,840
2014-10-17,00:00:00,247000.0,3.0,1.75,1820
2015-03-04,00:00:00,453000.0,3.0,1.75,1550
2014-05-08,00:00:00,235000.0,2.0,1.0,1270
2015-04-21,00:00:00,675000.0,4.0,1.75,2460
2014-06-10,00:00:00,516200.0,3.0,2.0,2110
2014-07-14,00:00:00,650000.0,1.0,1.0,920
2014-12-16,00:00:00,257100.0,3.0,1.5,1500
2015-03-30,00:00:00,457000.0,2.0,2.0,1440
2014-11-17,00:00:00,540000.0,3.0,1.75,1610
2014-06-03,00:00:00,268000.0,3.0,1.75,1970
2014-07-08,00:00:00,300000.0,3.0,1.0,1150
2014-09-09,00:00:00,380000.0,2.0,2.5,2110
2014-06-27,00:00:00,725000.0,3.0,2.5,3580
2014-06-23,00:00:00,249000.0,3.0,1.0,1000
2014-08-05,00:00:00,274000.0,5.0,1.0,1680
2015-04-29,00:00:00,1780000.0,4.0,3.25,3950
2014-06-23,00:00:00,396500.0,3.0,1.75,2390
2014-11-19,00:00:00,460000.0,2.0,1.5,1820
2014-06-16,00:00:00,277000.0,3.0,1.0,1100
2014-11-04,00:00:00,449500.0,6.0,4.0,2280
2014-09-03,00:00:00,785950.0,4.0,3.0,2530
2014-06-16,00:00:00,545000.0,3.0,2.5,1940
2014-12-22,00:00:00,244000.0,3.0,2.0,1360
2014-08-22,00:00:00,165000.0,3.0,2.5,1660
2014-06-09,00:00:00,435000.0,2.0,1.0,800
2014-05-30,00:00:00,642000.0,3.0,2.5,2670
2015-04-09,00:00:00,340000.0,3.0,2.5,1720
2014-07-22,00:00:00,730000.0,4.0,2.5,3550
2015-01-23,00:00:00,563250.0,3.0,1.75,1370
2014-05-02,00:00:00,675000.0,5.0,2.5,2820
2014-05-12,00:00:00,620000.0,3.0,1.5,1620
2014-12-10,00:00:00,275000.0,2.0,2.0,1290
2014-05-12,00:00:00,270000.0,3.0,1.0,1830
2015-04-15,00:00:00,325000.0,4.0,2.5,2040
2014-10-03,00:00:00,476100.0,4.0,2.5,1850
2014-10-20,00:00:00,700000.0,2.0,1.0,1300
2014-09-26,00:00:00,220000.0,4.0,2.0,1620
2014-11-14,00:00:00,236000.0,3.0,1.75,1560
2014-05-02,00:00:00,790000.0,3.0,2.5,2600
2014-08-20,00:00:00,350000.0,3.0,1.0,2010
2015-03-24,00:00:00,130000.0,2.0,1.0,780
2014-05-27,00:00:00,283200.0,4.0,2.5,1982
2014-10-15,00:00:00,273000.0,3.0,1.0,1500
2014-12-15,00:00:00,599000.0,5.0,2.25,2460
2015-04-23,00:00:00,460000.0,4.0,2.5,2680
2014-05-09,00:00:00,1157200.0,4.0,4.25,5860
2014-06-10,00:00:00,385000.0,4.0,1.75,1720
2014-09-10,00:00:00,264250.0,3.0,1.0,1420
2014-10-29,00:00:00,608000.0,3.0,2.5,1760
2014-09-15,00:00:00,450000.0,3.0,2.5,2790
2014-07-03,00:00:00,1755000.0,3.0,2.0,2360
2014-11-14,00:00:00,339950.0,5.0,2.0,1890
2015-04-10,00:00:00,760000.0,6.0,3.75,3810
2015-04-08,00:00:00,350000.0,2.0,1.0,1160
2015-04-21,00:00:00,541500.0,3.0,1.75,2320
2015-03-27,00:00:00,730000.0,6.0,2.75,3280
2015-04-29,00:00:00,215000.0,3.0,1.0,980
2014-05-15,00:00:00,420000.0,3.0,2.0,1640
2014-05-30,00:00:00,655000.0,4.0,2.25,2060
2015-01-15,00:00:00,240000.0,3.0,2.5,1500
2014-06-02,00:00:00,730000.0,4.0,2.0,2360
2014-10-13,00:00:00,390000.0,4.0,1.5,1940
2014-10-28,00:00:00,473000.0,3.0,1.0,1280
2015-03-24,00:00:00,698000.0,4.0,3.5,3630
2014-05-14,00:00:00,511000.0,3.0,2.5,1820
2014-05-08,00:00:00,358000.0,2.0,1.5,960
2015-04-10,00:00:00,499990.0,3.0,1.75,1630
2015-03-13,00:00:00,322000.0,4.0,2.25,1940
2014-10-08,00:00:00,201000.0,3.0,1.0,980
2014-11-12,00:00:00,765000.0,4.0,2.5,3140
2014-06-06,00:00:00,920000.0,4.0,2.75,2880
2015-04-15,00:00:00,360000.0,4.0,2.0,1650
2015-05-07,00:00:00,297300.0,3.0,1.75,1980
2014-09-25,00:00:00,399000.0,3.0,1.0,860
2014-06-20,00:00:00,400000.0,3.0,1.0,1430
2014-08-27,00:00:00,230000.0,3.0,1.75,1260
2015-02-20,00:00:00,290000.0,3.0,1.0,960
2015-04-30,00:00:00,323800.0,3.0,2.5,2060
2014-10-20,00:00:00,574500.0,4.0,1.5,1430
2014-05-22,00:00:00,505000.0,3.0,2.25,1670
2015-04-22,00:00:00,372500.0,2.0,1.0,880
2014-07-01,00:00:00,425000.0,3.0,1.5,1300
2015-04-16,00:00:00,446250.0,3.0,2.5,2380
2014-08-14,00:00:00,330000.0,2.0,0.75,520
2015-04-27,00:00:00,608095.0,3.0,2.5,2680
2015-01-25,00:00:00,550000.0,3.0,2.5,2140
2014-08-28,00:00:00,265000.0,4.0,2.5,1820
2014-06-19,00:00:00,399888.0,4.0,2.25,1820
2014-06-27,00:00:00,430000.0,2.0,1.0,1050
2015-05-13,00:00:00,554990.0,3.0,2.5,2100
2014-11-07,00:00:00,359950.0,3.0,2.5,2210
2014-06-23,00:00:00,405000.0,2.0,1.0,860
2015-04-06,00:00:00,280000.0,2.0,1.0,870
2015-04-08,00:00:00,479950.0,4.0,2.25,2570
2014-09-04,00:00:00,575000.0,5.0,1.75,2980
2015-02-26,00:00:00,392000.0,4.0,2.25,2360
2015-02-25,00:00:00,760500.0,4.0,2.25,2310
2014-06-16,00:00:00,435000.0,3.0,2.5,2300
2014-08-19,00:00:00,1565000.0,4.0,2.75,2810
2014-12-03,00:00:00,261000.0,4.0,1.5,2040
2015-05-07,00:00:00,1482500.0,3.0,2.25,3290
2015-04-30,00:00:00,853800.0,7.0,4.0,2960
2014-05-22,00:00:00,657500.0,3.0,2.5,2670
2014-05-04,00:00:00,331950.0,4.0,2.5,2530
2014-06-11,00:00:00,514000.0,3.0,1.75,1720
2014-09-12,00:00:00,496000.0,3.0,3.5,3090
2015-02-18,00:00:00,1093000.0,4.0,2.5,3930
2014-11-06,00:00:00,195700.0,3.0,1.0,1120
2014-07-29,00:00:00,1395710.0,4.0,2.25,3960
2014-12-05,00:00:00,1175000.0,4.0,3.25,4060
2014-09-23,00:00:00,643403.0,3.0,2.5,2350
2014-05-12,00:00:00,357000.0,4.0,2.5,2380
2015-04-08,00:00:00,865000.0,3.0,1.75,1480
2014-11-18,00:00:00,905000.0,3.0,2.5,2930
2014-10-22,00:00:00,265000.0,3.0,1.5,1290
2014-12-24,00:00:00,535000.0,2.0,2.5,2730
2014-08-11,00:00:00,450000.0,3.0,1.0,1290
2015-02-18,00:00:00,460500.0,4.0,2.5,2170
2014-11-24,00:00:00,315000.0,4.0,1.75,1850
